name,taxid,ERR14789322,ERR14789323,ERR14789324,ERR14789325,ERR14789326,ERR14789327,ERR14789328,ERR14789329,ERR14789330,ERR14789331,ERR14789332,ERR14789333,ERR14789175,ERR14789176,ERR14789177,ERR14789178,ERR14789179,ERR14789181,ERR14789182,ERR14789183,ERR14789184,ERR14789185,ERR14789186,ERR14789187,ERR14789188,ERR14789189,ERR14789190,ERR14789307,ERR14789308,ERR14789309,ERR14789310,ERR14789311,ERR14789312,ERR14789313,ERR14789315,ERR14789316,ERR14789317,ERR14789318,ERR14789319,ERR14789320,ERR14789321,ERR14789259,ERR14789260,ERR14789261,ERR14789262,ERR14789263,ERR14789264,ERR14789265,ERR14789266,ERR14789267,ERR14789268,ERR14789269,ERR14789270,ERR14789271,ERR14789272,ERR14789273,ERR14789368,ERR14789369,ERR14789370,ERR14789371,ERR14789372,ERR14789373,ERR14789374,ERR14789375,ERR14789376,ERR14789377,ERR14789378,ERR14789379,ERR14789380,ERR14789381,ERR14789382,ERR14789353,ERR14789357,ERR14789358,ERR14789359,ERR14789360,ERR14789361,ERR14789362,ERR14789363,ERR14789364,ERR14789365,ERR14789366,ERR14789367,ERR14789334,ERR14789335,ERR14789337,ERR14789338,ERR14789339,ERR14789340,ERR14789341,ERR14789342,ERR14789343,ERR14789344,ERR14789345,ERR14789346,ERR14789347,ERR14789348,ERR14789282,ERR14789283,ERR14789284,ERR14789285,ERR14789286,ERR14789287,ERR14789288,ERR14789289,ERR14789290,ERR14789291,ERR14789292,ERR14789293,ERR14789294,ERR14789295,ERR14789296,ERR14789297,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                Duodecimduovirus,2948687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28450.0,Burkholderia pseudomallei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Duodecimduovirus,Duodecimduovirus phiE122,dsDNA
                  Delmidovirus,2948688,,,,0.08,0.1,,,,0.16,0.2,0.12,0.23,,,,,,,,,,,,,,,,,,0.32,,1.43,0.25,0.48,,0.35,0.4,0.56,0.48,,0.67,0.23,0.13,0.21,0.21,,0.19,0.2,,0.27,0.25,,0.24,0.12,0.21,,0.25,,0.37,,0.27,,0.5,0.38,,,,0.72,,0.3,0.29,0.05,0.24,0.12,0.13,,,0.34,0.5,,,0.1,0.16,,,,,,0.36,,,0.35,,,,,0.19,,,0.12,,,,,,,,0.1,0.13,,0.08,,,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Crudevirinae,Delmidovirus,dsDNA
                Efbeekayvirus,2948690,,0.11,,0.04,,,,,,,,,3.83,1.31,1.24,0.74,1.97,5.26,0.7,0.28,1.89,2.56,1.26,3.5,3.81,3.74,1.73,1.55,1.43,1.47,5.96,1.89,0.71,1.73,1.25,0.8,0.87,0.61,1.11,1.14,1.4,1.02,1.23,0.95,0.85,,1.45,2.08,10.98,0.83,0.58,0.16,0.37,0.6,0.38,0.53,0.22,0.22,0.19,,,0.35,,,,,,,,0.3,,,0.18,,,0.07,,0.3,0.39,,0.34,,0.12,0.29,,,0.37,,0.36,,,0.71,,,,0.1,0.15,,0.17,0.41,0.41,0.42,0.96,,3.14,0.29,0.34,1.01,0.54,0.43,2.29,0.18,0.25,558.0,Erwinia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Efbeekayvirus,unclassified Efbeekayvirus,dsDNA
                  Endlipuvirus,2948697,,,,0.1,0.11,,,,0.2,0.16,0.11,0.17,,,,,,,,,,,,,,,0.07,,0.55,0.43,,0.81,0.42,0.29,,0.68,0.45,0.25,0.16,,,0.27,0.12,0.19,0.17,,0.25,0.26,0.2,0.25,0.33,,0.19,,0.27,0.22,,,,,,,,,,,,0.42,0.23,,,0.04,0.19,0.14,0.2,0.13,0.39,0.4,0.78,,0.38,0.1,0.3,0.18,,,,0.68,,,,0.31,0.28,,,,0.14,,0.3,0.12,,,,,,,,0.05,,,,,0.13,,,,,,,,,,,
                Exceevirus,2948704,,,,0.08,0.05,,0.29,0.34,0.54,0.13,0.16,,,,,,,,,,,,0.06,,,,,,,,,0.11,,,,,,,0.1,,,0.6,0.75,0.92,0.61,,0.99,0.67,0.32,0.48,0.45,0.27,0.22,1.96,0.33,0.68,,,,,0.66,,,,,,,,,,,0.04,,0.05,0.07,0.06,,0.23,0.34,0.23,0.53,,0.15,,,,,,,,,,,,,,0.1,,0.17,0.13,,0.16,,,0.2,0.27,0.1,0.08,,,0.34,0.08,0.09,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Exceevirus,Exceevirus Xc38,dsDNA
                  Faithunavirus,2948705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,0.11,0.08,,,,,,1772.0,Mycolicibacterium smegmatis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Lclasvirinae,Faithunavirus,dsDNA
              Finchvirus,2948706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,0.13,,,,,,,,,,,,,,,,,1833.0,Rhodococcus erythropolis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Finchvirus,Finchvirus finch,,dsDNA
                  Fohxhuevirus,2948709,0.16,0.16,0.3,0.23,0.38,0.62,0.31,0.43,0.53,0.57,0.41,0.64,,,,,,,,,,,,,,,,0.42,0.97,0.98,,1.23,0.33,0.61,0.58,0.68,0.75,1.02,0.62,0.72,0.95,0.53,0.25,0.41,0.39,,0.22,,0.2,0.44,0.5,,0.39,0.15,0.59,0.37,0.88,0.5,0.52,1.07,1.26,0.56,0.97,0.61,0.76,,,1.4,0.98,0.97,0.84,0.06,0.18,0.1,0.25,0.06,,0.24,0.6,,0.36,,0.31,0.24,,0.01,,,0.36,,,0.43,0.65,0.49,,,0.2,,0.81,0.83,1.62,0.51,1.44,0.71,0.27,0.52,0.5,1.31,0.72,0.39,0.17,0.34,0.34,,,,,,,,,,,
                  Foxborovirus,2948710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zierdtviridae,Emilbogenvirinae,Foxborovirus,dsDNA
                Galenevirus,2948714,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.0,Synechococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Galenevirus,Galenevirus mbcm1,dsDNA
                  Gruunavirus,2948731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zierdtviridae,Emilbogenvirinae,Gruunavirus,dsDNA
                  Hacihdavirus,2948736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,0.31,,,,0.06,0.22,,,0.09,0.13,,,,,,,,,,,,
              Harrisonburgvirus,2948755,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Harrisonburgvirus,Harrisonburgvirus persinger,,dsDNA
                Herugrimvirus,2948758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24,,0.1,,5.11,0.28,0.19,,,,0.28,,0.32,,0.07,0.16,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Vilyaviridae,Herugrimvirus,Herugrimvirus gladden,
              Hungariovirus,2948761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,543.0,Enterobacteriaceae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hungariovirus,Hungariovirus C1302,,dsDNA
                  Jahgtovirus,2948767,0.6,0.6,0.45,0.88,1.06,1.96,0.95,1.17,1.36,2.11,1.14,1.64,,,,,,,,,0.16,0.19,0.18,0.3,0.34,0.38,0.21,0.71,1.3,1.47,3.86,1.33,0.69,0.88,0.86,0.89,1.06,1.08,1.03,0.76,1.68,0.66,0.66,0.66,0.68,1.06,0.4,0.65,0.32,0.62,0.64,,0.79,0.42,0.42,0.59,0.37,0.44,0.45,0.47,0.56,0.37,0.64,0.68,,,0.21,0.75,0.67,0.44,0.45,0.31,0.59,0.55,0.63,0.36,2.77,1.84,2.29,0.95,1.94,0.42,1.04,1.01,1.23,0.04,1.49,1.89,3.06,1.92,0.93,2.37,2.11,1.5,0.01,0.1,1.16,,0.27,0.3,0.24,0.3,,,0.15,0.45,0.16,0.07,0.14,0.47,0.17,0.26,0.49,371601.0,Bacteroides xylanisolvens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Intestiviridae,Churivirinae,Jahgtovirus,dsDNA
                Jamesmcgillvirus,2948768,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fredfastierviridae,Jamesmcgillvirus,Jamesmcgillvirus jv119X,dsDNA
                Jiangsuvirus,2948770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Jiangsuvirus,Jiangsuvirus pspyzu05,dsDNA
              Jujuvirus,2948772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Jujuvirus,unclassified Jujuvirus,,dsDNA
                  Junduvirus,2948774,,,,12.66,0.13,,,,,0.13,0.1,0.17,,,,,,,,,,,,,,,,,,,,0.64,0.23,0.25,,,0.24,0.29,0.2,,,0.3,0.11,0.29,0.33,,0.2,0.34,,12.79,0.18,,0.39,0.18,0.32,0.18,3.07,4.05,3.91,,,4.41,,,,,,,,,,0.04,,0.05,0.08,,,0.16,0.51,,,,0.14,0.1,,,,,0.24,,,0.26,,,,,0.19,,0.17,,0.63,0.29,0.45,,8.88,,0.13,0.33,0.12,0.14,14.07,,0.16,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Coarsevirinae,Junduvirus,dsDNA
              Justusliebigvirus,2948775,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,197.0,Campylobacter jejuni,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Justusliebigvirus,unclassified Justusliebigvirus,,dsDNA
                  Kablunavirus,2948776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Kahucivirus,2948778,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Doltivirinae,Kahucivirus,dsDNA
                  Kingevirus,2948785,0.34,0.6,0.45,0.62,1.0,1.89,0.74,0.83,1.2,1.5,1.11,1.51,,,,,,,,,,,0.1,,0.2,,0.17,0.42,0.41,0.49,,1.0,0.39,0.42,,0.24,0.52,0.34,0.53,0.53,0.73,1.23,0.72,1.27,1.6,,0.99,1.98,0.64,1.18,1.36,0.23,1.59,0.95,1.14,1.08,0.68,1.0,0.9,1.11,0.68,1.11,0.94,0.38,1.16,,,1.01,0.75,1.28,1.01,0.22,0.78,0.59,0.88,0.58,2.39,2.01,3.55,1.29,0.88,0.31,1.35,0.58,0.41,0.02,1.39,3.33,1.26,0.56,0.4,1.28,1.25,0.37,,0.06,0.59,1.0,,0.12,0.28,0.22,0.21,,0.29,,0.21,0.28,,0.24,0.27,0.07,0.22,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Crevaviridae,Doltivirinae,Kingevirus,dsDNA
                Klumppvirus,2948786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,2756.0,Brochothrix thermosphacta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Klumppvirus,Klumppvirus A9,dsDNA
                  Kolpuevirus,2948787,,0.14,,0.2,0.11,,,,0.45,0.67,0.32,0.3,,0.29,0.57,0.46,0.53,0.61,,0.05,0.35,0.42,0.36,0.86,0.7,0.49,0.65,,0.43,,,0.37,0.24,0.22,,,0.27,,0.33,,,0.17,0.21,0.22,0.25,,0.17,0.35,,0.44,0.31,,0.25,,0.19,,0.34,,,,0.42,0.28,0.39,0.57,,,,0.6,0.29,,0.4,,,0.06,,0.08,,0.17,0.16,,0.31,,0.33,0.11,,,,,,,,0.2,,,,,0.14,,0.37,0.4,0.36,0.29,0.26,0.6,0.12,0.72,0.53,0.29,0.51,0.33,0.21,0.22,0.48,818.0,Bacteroides thetaiotaomicron,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Steigviridae,Asinivirinae,Kolpuevirus,dsDNA
              Kratiovirus,2948788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kratiovirus,Kratiovirus larva,,dsDNA
              Kunmingvirus,2948791,0.5,,,,0.04,,,,0.5,0.43,0.18,0.34,0.57,,,,,0.82,,,,,,0.35,0.28,1.05,0.27,,,,,,,,,,,,,,,0.42,0.74,0.58,0.62,,1.0,0.5,,,,0.21,,,0.18,0.3,,,,,,,,,,,,,,,,0.2,0.51,0.34,0.85,0.65,2.0,1.46,1.58,1.09,1.54,0.35,0.71,0.11,,0.01,,,0.88,,,0.31,0.43,,,0.06,,,0.26,,,,,,0.1,,,0.02,,,,,,948519.0,Aeromonas rivipollensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kunmingvirus,Kunmingvirus kv2D05,,dsDNA
                  Lahndsivirus,2948793,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,0.02,,,,,0.12,,,,,,,,,,,
                  Lebriduvirus,2948797,,,,0.04,,,,,,0.13,,,,,,,,,,0.02,,0.08,0.13,0.22,0.19,,0.1,,,,,0.13,,0.11,,,0.11,,0.2,,,,0.06,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.14,0.14,,,,0.08,,,,0.11,,,,,,,,,,,,,,0.12,,,,,0.19,,,,0.24,0.1,0.06,,0.11,0.07,,0.19,,,,,,,,,,,
              Lilmcdreamyvirus,2948802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lilmcdreamyvirus,Lilmcdreamyvirus lilmcdreamy,,dsDNA
                Lipsvirus,2948803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,1131.0,Synechococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Lipsvirus,unclassified Lipsvirus,dsDNA
                Lowelvirus,2948806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32051.0,Synechococcus sp. WH 7803,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Kyanoviridae,Lowelvirus,Lowelvirus tuscon4d,dsDNA
                  Lumosvirus,2948808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,
                  Mahlunavirus,2948812,,0.09,,0.07,0.09,,,,,0.24,0.12,,,,,,,,,,,,0.07,,,,0.09,,,,,0.13,,,,,,,0.1,,,,,,0.08,,,,,,,,,,,,,,,,0.19,0.32,,,,,,,0.17,,,,,0.05,0.1,,,0.18,0.18,,,,0.13,,,,,,,,,,,,,,0.09,,,,,,,,,,0.06,0.03,,0.1,0.05,,,,,,,,,,,,,
                  Mahstovirus,2948813,,,,,,,,,,,,,,,,,,,,0.02,,,0.08,0.2,0.12,,0.17,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,0.54,0.12,,0.07,0.04,,,0.08,,,,,,,,,,,,,
              Moomoovirus,2948827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Moomoovirus,Moomoovirus moomoo,,dsDNA
              Myrnavirus,2948833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,0.22,,,0.77,,,,,,,,,,0.39,,,,,,,,,,,,,,0.02,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Myrnavirus,Myrnavirus myrna,,dsDNA
                Oliverunavirus,2948846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183400.0,Agrobacterium tumefaciens complex,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Oliverunavirus,Oliverunavirus OLIVR1,dsDNA
              Omarvirus,2948847,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67384.0,Streptomyces xanthochromogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Omarvirus,Omarvirus amethyst,,dsDNA
                  Pamirivirus,2948854,,,,0.08,0.11,,,,,0.29,0.23,,,,,,,,,,,,,,,,,,,,,0.14,,0.13,,,0.14,,,,,0.07,,,0.07,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.08,,,,,0.1,,,,0.16,,,,,,,,,,,,,,,,,0.13,,,,,,,0.07,0.03,,,,,,,,,,,,,,,,
                Pariacacavirus,2948856,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553239.0,Vibrio breoganii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pariacacavirus,Pariacacavirus 1238A,dsDNA
              Pharaohvirus,2948861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pharaohvirus,Pharaohvirus pharaoh,,dsDNA
              Pinnievirus,2948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pinnievirus,Pinnievirus moorethemaryer,,dsDNA
                  Pipoluvirus,2948867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,0.08,,,,,,,,0.06,,,,,,,,,,,,,,,,
                  Pleakleyvirus,2948869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
              Saltrevirus,2948889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901.0,Salmonella enterica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saltrevirus,Saltrevirus sv64795sal3,,dsDNA
              Segzyvirus,2948900,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Segzyvirus,Segzyvirus LPSTLL,,dsDNA
              Sheenvirus,2948905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sheenvirus,Sheenvirus Sheen,,dsDNA
              Shuimuvirus,2948906,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Shuimuvirus,Shuimuvirus IME207,,dsDNA
              Skatevirus,2948910,,,,,,,,,,,,,,0.58,,,,,,0.06,0.59,0.38,0.23,0.29,0.3,0.2,0.23,1.12,1.21,,,0.37,,0.44,,0.48,0.56,1.09,0.4,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,0.11,,,90371.0,Salmonella enterica subsp. enterica serovar Typhimurium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skatevirus,unclassified Skatevirus,,dsDNA
                  Skysandvirus,2948912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                  Sukkupivirus,2948917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,
