name,taxid,ERR14789322,ERR14789323,ERR14789324,ERR14789325,ERR14789326,ERR14789327,ERR14789328,ERR14789329,ERR14789330,ERR14789331,ERR14789332,ERR14789333,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Phapecoctavirus,2733124,,,,,,,3.48,,,,,,2067429.0,Escherichia coli O2,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phapecoctavirus,unclassified Phapecoctavirus,,dsDNA
Phapecoctavirus,2733124,,,,,,,3.48,,,,,,83334.0,Escherichia coli O157:H7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phapecoctavirus,unclassified Phapecoctavirus,,dsDNA
Phapecoctavirus,2733124,,,,,,,3.48,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phapecoctavirus,Phapecoctavirus schickermooser,Escherichia virus Schickermooser,dsDNA
Phapecoctavirus,2733124,,,,,,,3.48,,,,,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Phapecoctavirus,Phapecoctavirus ZCKP1,Klebsiella virus ZCKP1,dsDNA
Toutatisvirus,2733138,,,,,,,,,,,0.11,0.18,853.0,Faecalibacterium prausnitzii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Toutatisvirus,Toutatisvirus toutatis,,dsDNA
Shizishanvirus,2733148,,0.1,,,,,,22.61,,,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Shizishanvirus,Shizishanvirus phCDa,dsDNA
Xuquatrovirus,2733151,,,,,0.03,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Xuquatrovirus,unclassified Xuquatrovirus,,dsDNA
Xuquatrovirus,2733151,,,,,0.03,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Xuquatrovirus,Xuquatrovirus PTXU04,,dsDNA
Krampusvirus,2733184,,,,,,,,,,,0.05,0.15,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Krampusvirus,unclassified Krampusvirus,,dsDNA
Krampusvirus,2733184,,,,,,,,,,,0.05,0.15,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Krampusvirus,Krampusvirus krampus,,dsDNA
Lanavirus,2733185,0.52,,,,,,,,,,,,306.0,Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lanavirus,Lanavirus lana,,dsDNA
Maxrubnervirus,2733193,3.31,0.16,,,,,,,,,,,129847.0,Pseudomonas grimontii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Maxrubnervirus,Maxrubnervirus PMBT3,,dsDNA
Metamorphoovirus,2733195,,,,,,,,,,,0.08,,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hodgkinviridae,Metamorphoovirus,Metamorphoovirus ariadne,dsDNA
Blattambidensovirus,2733224,,0.08,,,,,,,,0.1,0.09,,9433.0,Miniopterus schreibersii,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Densovirinae,Blattambidensovirus,
Blattambidensovirus,2733224,,0.08,,,,,,,,0.1,0.09,,6973.0,Blattella germanica,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Densovirinae,Blattambidensovirus,
Blattambidensovirus,2733224,,0.08,,,,,,,,0.1,0.09,,9157.0,Parus major,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Densovirinae,Blattambidensovirus,
Alehxovirus,2842364,,,,0.07,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Alehxovirus,Alehxovirus humivicinum,+ssRNA
Akonivirus,2842540,0.53,0.24,0.36,0.07,0.13,,,,0.2,0.27,0.18,0.29,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus akoni,,dsDNA
Akonivirus,2842540,0.53,0.24,0.36,0.07,0.13,,,,0.2,0.27,0.18,0.29,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,unclassified Akonivirus,,dsDNA
Akonivirus,2842540,0.53,0.24,0.36,0.07,0.13,,,,0.2,0.27,0.18,0.29,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus phedro,,dsDNA
Cbunavirus,2842586,,0.24,,,,,,,,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
Cbunavirus,2842586,,0.24,,,,,,,,,,,208223.0,Kosakonia cowanii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,Cbunavirus Kc283,dsDNA
Cbunavirus,2842586,,0.24,,,,,,,,,,,55208.0,Pectobacterium wasabiae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,Cbunavirus A41,dsDNA
Cbunavirus,2842586,,0.24,,,,,,,,,,,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
Cbunavirus,2842586,,0.24,,,,,,,,,,,1089444.0,Dickeya solani,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
Ceceduovirus,2842588,,0.21,,,,,,,,,,,644.0,Aeromonas hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA
Ceceduovirus,2842588,,0.21,,,,,,,,,,,29491.0,Aeromonas salmonicida subsp. salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA
Ceceduovirus,2842588,,0.21,,,,,,,,,,,196023.0,Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA
Ceceduovirus,2842588,,0.21,,,,,,,,,,,196024.0,Aeromonas dhakensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA
Cehakivirus,2842589,,,,0.06,0.05,,,0.34,0.13,0.14,0.2,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Cehakivirus,Cehakivirus limihabitans,+ssRNA
Dendoorenvirus,2842641,,,,,,,,,,,0.05,,180282.0,Delftia tsuruhatensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Dendoorenvirus,Dendoorenvirus RG2014,dsDNA
Dongdastvirus,2842653,,0.09,,0.05,0.04,,,,0.15,,0.07,,,,,,,,,,,,
Emesvirus,2842664,,,,0.08,,,,,,,,,331112.0,Escherichia coli HS,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,,+ssRNA
Emesvirus,2842664,,,,0.08,,,,,,,,,562.0,Escherichia coli,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,Emesvirus zinderi,+ssRNA
Emesvirus,2842664,,,,0.08,,,,,,,,,511145.0,Escherichia coli str. K-12 substr. MG1655,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,unclassified Emesvirus,+ssRNA
Emesvirus,2842664,,,,0.08,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,Emesvirus piscicola,+ssRNA
Gihfavirus,2842702,0.81,0.54,,0.37,,,5.8,2.73,0.16,,,0.32,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus chorovivens,+ssRNA
Gmuhndevirus,2842706,,,,,,,0.15,0.83,0.3,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Gmuhndevirus,Gmuhndevirus pelovivens,+ssRNA
Hohrdovirus,2842736,,,,0.26,,,,,0.36,0.18,0.31,0.21,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hohrdovirus,Hohrdovirus edaphohabitans,+ssRNA
Ishugivirus,2842767,,0.1,,0.09,0.04,,,,,0.1,0.05,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ishugivirus,Ishugivirus pelohabitans,+ssRNA
Ivolevirus,2842770,,,,,,,,,,,0.07,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Ivolevirus,Ivolevirus faecicola,+ssRNA
Kaypoctavirus,2842786,,,,,,,,,,,0.06,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Kaypoctavirus,dsDNA
Kemicevirus,2842792,,,,0.05,0.04,,,,,,0.11,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kemicevirus,Kemicevirus caenicola,+ssRNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,unclassified Kenoshavirus,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus chikenjars,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus chikenjars,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus crocheter,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus duffington,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus kenosha,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus untouchable,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus ohmyward,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus rickmore,,dsDNA
Kenoshavirus,2842796,1.03,,,0.1,0.09,,,,0.17,0.19,0.12,0.34,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,unclassified Kenoshavirus,,dsDNA
Kinglevirus,2842802,1.81,7.72,5.65,2.44,0.55,2.78,12.66,5.37,35.49,0.2,0.09,0.72,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,+ssRNA
Kowinovirus,2842810,,,,,,,,,,,0.06,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kowinovirus,Kowinovirus pelenecus,+ssRNA
Mahraivirus,2842846,,,,,,,,0.37,0.15,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mahraivirus,Mahraivirus limivicinum,+ssRNA
Mekintivirus,2842861,,,,0.15,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mekintivirus,Mekintivirus lutihabitans,+ssRNA
Mooreparkvirus,2842881,,,,,0.04,,,,,,,,1578.0,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA
Mooreparkvirus,2842881,,,,,0.04,,,,,,,,1597.0,Lacticaseibacillus paracasei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA
Mooreparkvirus,2842881,,,,,0.04,,,,,,,,543734.0,Lacticaseibacillus casei BL23,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,unclassified Mooreparkvirus,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,576.0,Klebsiella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KNP2,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KpS8,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,570.0,Klebsiella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus BIS47,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KB57,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,584.0,Proteus mirabilis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus mydo,,dsDNA
Mydovirus,2842888,,,,,,,,,,,0.06,,54291.0,Raoultella ornithinolytica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus Ro1,,dsDNA
Paundecimvirus,2842942,,0.95,,,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA
Paundecimvirus,2842942,,0.95,,,,,,,,,,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA
Paundecimvirus,2842942,,0.95,,,,,,,,,,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,Paundecimvirus PA11,dsDNA
Paundecimvirus,2842942,,0.95,,,,,,,,,,,1279007.0,Pseudomonas aeruginosa PA1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,Paundecimvirus PA11,dsDNA
Paundecimvirus,2842942,,0.95,,,,,,,,,,,306.0,Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA
Paysduvirus,2842943,,0.08,,0.07,0.05,,0.88,1.69,3.03,0.28,0.66,0.29,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Paysduvirus,Paysduvirus asiocola,+ssRNA
Pokkenvirus,2842972,,,,,0.03,,,,,0.12,0.05,,40324.0,Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,Pokkenvirus paxi,dsDNA
Pokkenvirus,2842972,,,,,0.03,,,,,0.12,0.05,,456327.0,Xanthomonas euvesicatoria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,unclassified Pokkenvirus,dsDNA
Pollockvirus,2842973,,,,,,,,,1.22,,,,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pollockvirus,dsDNA
Secretariatvirus,2843027,,,,,,,,,,,0.05,,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Secretariatvirus,Secretariatvirus secretariat,,dsDNA
Sholavirus,2843039,,,,,,,,,0.16,0.1,0.1,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Sholavirus,unclassified Sholavirus,+ssRNA
Siovirus,2843048,,0.13,,,,,,,,,,,1397108.0,Celeribacter marinus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA
Siovirus,2843048,,0.13,,,,,,,,,,,2024994.0,Lentibacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA
Siovirus,2843048,,0.13,,,,,,,,,,,2433.0,Roseobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA
Siovirus,2843048,,0.13,,,,,,,,,,,391588.0,Roseobacter sp. SIO67,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA
Tanisvirus,2843069,,,,,,,,,,,0.12,,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,unclassified Tanisvirus,,dsDNA
Tanisvirus,2843069,,,,,,,,,,,0.12,,36822.0,Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,Tanisvirus avazak,,dsDNA
Tanisvirus,2843069,,,,,,,,,,,0.12,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,Tanisvirus tanis,,dsDNA
Tinytimothyvirus,2843096,0.44,0.14,,,0.08,,,,0.16,0.13,0.15,0.2,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus alex44,,dsDNA
Tinytimothyvirus,2843096,0.44,0.14,,,0.08,,,,0.16,0.13,0.15,0.2,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,unclassified Tinytimothyvirus,,dsDNA
Tinytimothyvirus,2843096,0.44,0.14,,,0.08,,,,0.16,0.13,0.15,0.2,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus tinytimothy,,dsDNA
Zurivirus,2843162,,0.12,,,,,,,,,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zurivirus,Zurivirus zuri,dsDNA
Astrithrvirus,2843350,,,,0.04,,,,,,0.12,0.16,,469.0,Acinetobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA
Astrithrvirus,2843350,,,,0.04,,,,,,0.12,0.16,,1913084.0,Pectobacterium sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA
Astrithrvirus,2843350,,,,0.04,,,,,,0.12,0.16,,149539.0,Salmonella enterica subsp. enterica serovar Enteritidis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,Astrithrvirus astrithr,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus av949,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus AM1,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus AM4,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus LW81,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus P1048,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus L47,,dsDNA
Audreyjarvisvirus,2843351,,,,0.06,0.05,,,,,,0.14,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus WRP3,,dsDNA
Burrovirus,2843362,1.41,0.77,0.48,0.29,0.75,1.68,0.39,1.35,1.77,0.98,1.25,2.0,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus araxxi,,dsDNA
Burrovirus,2843362,1.41,0.77,0.48,0.29,0.75,1.68,0.39,1.35,1.77,0.98,1.25,2.0,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus arete,,dsDNA
Burrovirus,2843362,1.41,0.77,0.48,0.29,0.75,1.68,0.39,1.35,1.77,0.98,1.25,2.0,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus burro,,dsDNA
Burrovirus,2843362,1.41,0.77,0.48,0.29,0.75,1.68,0.39,1.35,1.77,0.98,1.25,2.0,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,unclassified Burrovirus,,dsDNA
Fremauxvirus,2843383,,,,,,,,,,,0.1,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus fv1706,,dsDNA
Fremauxvirus,2843383,,,,,,,,,,,0.1,,1357.0,Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus CHPC971,,dsDNA
Fremauxvirus,2843383,,,,,,,,,,,0.1,,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus CHPC971,,dsDNA
Klausavirus,2843401,,,,,,0.55,0.46,0.92,0.34,,,,1667.0,Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus princesstrina,,dsDNA
